symbol,analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
EURJPY,all_sessions,168,149,0.5570469798657718,0.4429530201342282,0.0,0.03550981151034688,0.19644315119371236,1.3747163960755509,-0.7704864926667179,0.19644315119371236,0.9779633093436112,0.5570469798657718,0.4429530201342282,0.5570469798657718,0.31530320751440905,0.47684836279164045,0.6343779002152896,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,all_sessions,336,148,0.6081081081081081,0.3918918918918919,0.0,0.20580590380986455,0.26829317389100443,1.7604981155513229,-0.4878613325650781,0.26829317389100443,1.141583908950886,0.6081081081081081,0.3918918918918919,0.6081081081081081,1.4221752686361324,0.5276761046762952,0.6830698305614789,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,london_only,24,26,0.38461538461538464,0.6153846153846154,0.0,-0.090653969052227,-0.16073278793401719,0.5660726157703602,-0.4121800808901021,-0.16073278793401719,0.30880183028363756,0.38461538461538464,0.6153846153846154,0.38461538461538464,-0.8165849120838982,0.2242835951183443,0.5746547996057992,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,london_only,168,24,0.4583333333333333,0.5416666666666666,0.0,-0.13490703955927655,-0.10859566653714309,1.2270115405640818,-0.911857740744518,-0.10859566653714309,0.5760535002845447,0.4583333333333333,0.5416666666666666,0.4583333333333333,-0.5386312984110586,0.27891058351681425,0.6492544644689338,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,london_only,336,24,0.5416666666666666,0.4583333333333333,0.0,0.209162365004074,0.1299843826272187,1.8779789400195814,-0.4228991886335039,0.1299843826272187,0.9652644600924506,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.5456302589297496,0.3507455355310663,0.7210894164831858,UNVERIFIED_PYTHON_APPROXIMATION,usable
EURJPY,london_or_newyork,24,54,0.42592592592592593,0.5740740740740741,0.0,-0.0905970776074133,-0.10169918800408925,0.5900604212080466,-0.4230306949145214,-0.10169918800408925,0.2726343971893579,0.42592592592592593,0.5740740740740741,0.42592592592592593,-1.128274008979392,0.30331621798657443,0.5583750215365371,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,london_or_newyork,168,52,0.4807692307692308,0.5192307692307693,0.0,-0.25473085127261796,-0.10859566653714309,1.2300901702229228,-0.955759501124788,-0.10859566653714309,0.571932314267997,0.4807692307692308,0.5192307692307693,0.4807692307692308,-1.4932972686702641,0.35103894702884453,0.6131454602947278,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,london_or_newyork,336,52,0.4807692307692308,0.5192307692307693,0.0,-0.0016000941813719394,-0.05504508343580962,1.6082367632329868,-0.7642098847861809,-0.05504508343580962,0.9652644600924506,0.4807692307692308,0.5192307692307693,0.4807692307692308,-0.007174592383910466,0.35103894702884453,0.6131454602947278,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
GBPJPY,all_sessions,24,145,0.5379310344827586,0.45517241379310347,0.006896551724137931,-0.014465555172724055,0.035891859937301165,0.6262024851908042,-0.41684603996262615,0.035891859937301165,0.3332448925444491,0.5379310344827586,0.45517241379310347,0.5379310344827586,-0.278166176063673,0.45685009283412303,0.617053976995817,UNVERIFIED_PYTHON_APPROXIMATION,usable
GBPJPY,all_sessions,168,145,0.5448275862068965,0.45517241379310347,0.0,-0.07458724184185567,0.09225140604771712,1.55881239326252,-0.7608926458841136,0.09225140604771712,0.8904581559450243,0.5448275862068965,0.45517241379310347,0.5448275862068965,-0.5761753825488746,0.463658273260272,0.6236829001751115,UNVERIFIED_PYTHON_APPROXIMATION,usable
GBPJPY,all_sessions,336,145,0.5655172413793104,0.43448275862068964,0.0,0.04752324403519415,0.19136861554704188,1.9190035317236893,-0.9843757690435757,0.19136861554704188,1.3423282984938023,0.5655172413793104,0.43448275862068964,0.5655172413793104,0.29820457767829384,0.48417345169420645,0.6434790325575082,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
GBPJPY,london_only,24,29,0.4482758620689655,0.5517241379310345,0.0,-0.001861227422794751,-0.08839981100730396,0.8166554131627554,-0.4730321611813255,-0.08839981100730396,0.5884183847396595,0.4482758620689655,0.5517241379310345,0.4482758620689655,-0.012273250447812077,0.2841291114874579,0.6245233293193238,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
GBPJPY,london_only,168,29,0.4827586206896552,0.5172413793103449,0.0,-0.44567902583316027,-0.005996138486809037,1.9030185078504538,-1.2019152115349,-0.005996138486809037,0.6457250562659793,0.4827586206896552,0.5172413793103449,0.4827586206896552,-1.2611832177637072,0.3138581933079522,0.6556926202943085,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
GBPJPY,london_only,336,29,0.4827586206896552,0.5172413793103449,0.0,-0.2624226912097299,-0.08928076645997564,2.101797460343929,-1.2332709652955938,-0.08928076645997564,0.9803822683947838,0.4827586206896552,0.5172413793103449,0.4827586206896552,-0.67237184741146,0.3138581933079522,0.6556926202943085,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
GBPJPY,london_or_newyork,24,58,0.5344827586206896,0.46551724137931033,0.0,0.04530711820129526,0.03151913892202745,0.7151678571698278,-0.3948758892888957,0.03151913892202745,0.6397790059624908,0.5344827586206896,0.46551724137931033,0.5344827586206896,0.4824723718248489,0.40799953310272974,0.6566818464217328,UNVERIFIED_PYTHON_APPROXIMATION,usable
GBPJPY,london_or_newyork,168,58,0.5517241379310345,0.4482758620689655,0.0,-0.30782894451584353,0.08327259660738931,1.7327896520057582,-0.8794881261828654,0.08327259660738931,0.7019053685497179,0.5517241379310345,0.4482758620689655,0.5517241379310345,-1.3529370943187304,0.4245185822161052,0.6725034870705885,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
GBPJPY,london_or_newyork,336,58,0.5344827586206896,0.46551724137931033,0.0,-0.10567607202630117,0.09987294739275064,1.8326492678275732,-1.1153014317392327,0.09987294739275064,0.9984003627855649,0.5344827586206896,0.46551724137931033,0.5344827586206896,-0.4391483964770081,0.40799953310272974,0.6566818464217328,UNVERIFIED_PYTHON_APPROXIMATION,usable
LIGHTCMDUSD,all_sessions,24,202,0.47029702970297027,0.5297029702970297,0.0,-0.1691199119505358,-0.10423430494608701,2.019149805852835,-1.435505265228558,-0.10423430494608701,1.092107426720769,0.47029702970297027,0.5297029702970297,0.47029702970297027,-1.1904245837843848,0.40266365280758,0.539039093381723,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
LIGHTCMDUSD,all_sessions,168,202,0.5247524752475248,0.47029702970297027,0.0049504950495049506,-0.1350475810045331,0.24699196835713189,4.810113038694317,-2.8175226215671194,0.24699196835713189,2.670892533556312,0.5247524752475248,0.47029702970297027,0.5247524752475248,-0.3990315284015473,0.45606660820358375,0.5925144366386639,UNVERIFIED_PYTHON_APPROXIMATION,usable
LIGHTCMDUSD,all_sessions,336,202,0.504950495049505,0.49504950495049505,0.0,-0.25196195999771903,0.11477588935233929,5.692825956312144,-3.8485055347240014,0.11477588935233929,3.0859409613087143,0.504950495049505,0.49504950495049505,0.504950495049505,-0.6290465085639717,0.43655528826388157,0.5731609207045679,UNVERIFIED_PYTHON_APPROXIMATION,borderline
LIGHTCMDUSD,london_only,24,57,0.42105263157894735,0.5789473684210527,0.0,-0.2744257695068407,-0.34008225245175344,1.7764626584650964,-1.3105421134957618,-0.34008225245175344,0.8651995648899686,0.42105263157894735,0.5789473684210527,0.42105263157894735,-1.1662891503379875,0.3018739975305186,0.5502008985931862,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
LIGHTCMDUSD,london_only,168,57,0.631578947368421,0.3684210526315789,0.0,0.8954718378107049,1.1113830544677759,3.3999238722072977,-1.9295456447159303,1.1113830544677759,2.9924967267599905,0.631578947368421,0.3684210526315789,0.631578947368421,1.9884751456300367,0.5017755948554761,0.7447662449383492,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
LIGHTCMDUSD,london_only,336,57,0.543859649122807,0.45614035087719296,0.0,0.8600447418354407,0.4824422651059787,4.168139318550183,-2.0351576905740667,0.4824422651059787,3.015879259929457,0.543859649122807,0.45614035087719296,0.543859649122807,1.5578163087987424,0.41590460831272247,0.6662760049518861,UNVERIFIED_PYTHON_APPROXIMATION,usable
LIGHTCMDUSD,london_or_newyork,24,84,0.40476190476190477,0.5952380952380952,0.0,-0.36436060665828574,-0.32922343185590464,1.9294478344336659,-1.3450228328598808,-0.32922343185590464,0.8791925467716472,0.40476190476190477,0.5952380952380952,0.40476190476190477,-1.730764657611716,0.3061943608400985,0.511659594461262,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
LIGHTCMDUSD,london_or_newyork,168,84,0.5833333333333334,0.4166666666666667,0.0,0.024355779127325783,0.8132510146882871,4.880710198051631,-2.5525076217048754,0.8132510146882871,3.088256207136759,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.0457360494401619,0.4765244867612664,0.6828533023500432,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
LIGHTCMDUSD,london_or_newyork,336,84,0.5119047619047619,0.4880952380952381,0.0,-0.0484283208136595,0.16708558537466395,5.315512682154516,-2.7904294554249303,0.16708558537466395,2.973634399000785,0.5119047619047619,0.4880952380952381,0.5119047619047619,-0.0835014265522352,0.40684997372055176,0.6159182818667781,UNVERIFIED_PYTHON_APPROXIMATION,borderline
USDJPY,all_sessions,24,148,0.44594594594594594,0.5472972972972973,0.006756756756756757,-0.09185094838852277,-0.07077140186492248,0.6134716072627221,-0.4430101323650734,-0.07077140186492248,0.2961049404206645,0.44594594594594594,0.5472972972972973,0.44594594594594594,-1.8214616638021288,0.36823785676382303,0.52638917561729,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
USDJPY,all_sessions,168,147,0.6394557823129252,0.36054421768707484,0.0,0.2126308805912301,0.3764316587361756,1.2763571278927643,-0.6699342089767888,0.3764316587361756,1.0565483786638645,0.6394557823129252,0.36054421768707484,0.6394557823129252,2.019820599389051,0.5591952051688388,0.7126131023537544,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
USDJPY,all_sessions,336,146,0.6301369863013698,0.3698630136986301,0.0,0.3625697798216102,0.6784099062660434,1.973881172646762,-0.8732659441004493,0.6784099062660434,1.6197994909349247,0.6301369863013698,0.3698630136986301,0.6301369863013698,2.219458485611978,0.5494288981700316,0.7041722379630583,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
USDJPY,london_only,24,24,0.5833333333333334,0.4166666666666667,0.0,0.06213178046219848,0.07831908796570067,0.5152816452207473,-0.39149643670275025,0.07831908796570067,0.44916168177952465,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.5907105768450671,0.3883433764938864,0.7553265275346177,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
USDJPY,london_only,168,24,0.625,0.375,0.0,0.28368031195247917,0.3896511794646978,1.2778573663140225,-0.4419620163376393,0.3896511794646978,0.8072750527247382,0.625,0.375,0.625,1.0875580212234282,0.42709619037907065,0.7884086656636855,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
USDJPY,london_only,336,23,0.5652173913043478,0.43478260869565216,0.0,0.4223618890419974,0.935007236377087,2.2747666301475,-0.8153773551762358,0.935007236377087,2.016580506564244,0.5652173913043478,0.43478260869565216,0.5652173913043478,0.8904546228472578,0.3681104930501695,0.7436563166780135,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
USDJPY,london_or_newyork,24,52,0.4423076923076923,0.5384615384615384,0.019230769230769232,-0.06662045593692295,-0.08056229005878435,0.49114043336558605,-0.4612522073173355,-0.08056229005878435,0.13606086521458657,0.4423076923076923,0.5384615384615384,0.4423076923076923,-0.9781457748422305,0.31594847188588093,0.5766047500848361,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
USDJPY,london_or_newyork,168,52,0.5769230769230769,0.4230769230769231,0.0,0.17281455742345161,0.3258675388130793,1.225388209253341,-0.7234204679654828,0.3258675388130793,0.8072750527247382,0.5769230769230769,0.4230769230769231,0.5769230769230769,1.0169703661773206,0.4419408497943149,0.7013215209113954,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
USDJPY,london_or_newyork,336,51,0.5686274509803921,0.43137254901960786,0.0,0.2788273792998714,0.566712804575503,2.0738613985580403,-0.9468820209428196,0.566712804575503,1.5032536757948916,0.5686274509803921,0.43137254901960786,0.5686274509803921,0.9601537376474168,0.43265061235058067,0.694989719076657,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,all_sessions,24,178,0.5168539325842697,0.48314606741573035,0.0,-0.035689341913262826,0.07270171868706177,1.8060889311460215,-0.9305921250405815,0.07270171868706177,1.0874002085690706,0.5168539325842697,0.48314606741573035,0.5168539325842697,-0.26363885092544176,0.44386423584276075,0.5891315143046204,UNVERIFIED_PYTHON_APPROXIMATION,borderline
XAGUSD,all_sessions,168,178,0.5730337078651685,0.42696629213483145,0.0,0.45702822032841744,0.8257501113077019,3.681491798546298,-1.989873443035325,0.8257501113077019,2.923833616022264,0.5730337078651685,0.42696629213483145,0.5730337078651685,1.6562625471160828,0.49957962830407576,0.6434019556679086,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,all_sessions,336,178,0.5168539325842697,0.48314606741573035,0.0,0.8010767933439568,0.44419224468916774,5.538232246984299,-2.7482409915242973,0.44419224468916774,4.64954285730489,0.5168539325842697,0.48314606741573035,0.5168539325842697,1.9298030472056016,0.44386423584276075,0.5891315143046204,UNVERIFIED_PYTHON_APPROXIMATION,borderline
XAGUSD,london_only,24,54,0.5185185185185185,0.48148148148148145,0.0,-0.16926626198050357,0.055499192233176176,1.7365876629182246,-0.9899992966339223,0.055499192233176176,0.8681718155761182,0.5185185185185185,0.48148148148148145,0.5185185185185185,-0.7162597916141327,0.3885147504846543,0.6460624396345678,UNVERIFIED_PYTHON_APPROXIMATION,borderline
XAGUSD,london_only,168,54,0.5,0.5,0.0,-0.0025048726983003615,-0.013131382595022716,3.159841799303217,-1.8616371787258112,-0.013131382595022709,2.491836073545472,0.5,0.5,0.5,-0.005825285287526747,0.37114361988923295,0.628856380110767,UNVERIFIED_PYTHON_APPROXIMATION,borderline
XAGUSD,london_only,336,54,0.5370370370370371,0.46296296296296297,0.0,0.8962807969258185,0.7216177527748822,5.774499238423369,-1.996171967171318,0.7216177527748822,4.140068191830385,0.5370370370370371,0.46296296296296297,0.5370370370370371,1.1405823404296185,0.40605127016254966,0.6631031100758948,UNVERIFIED_PYTHON_APPROXIMATION,usable
XAGUSD,london_or_newyork,24,71,0.5211267605633803,0.4788732394366197,0.0,-0.023561196464724626,0.07203903205736424,1.789323402234541,-0.934414243450491,0.07203903205736424,0.8758371116126583,0.5211267605633803,0.4788732394366197,0.5211267605633803,-0.11095264835807479,0.40685796250044975,0.6332266962989344,UNVERIFIED_PYTHON_APPROXIMATION,usable
XAGUSD,london_or_newyork,168,71,0.5211267605633803,0.4788732394366197,0.0,0.13631602479293306,0.11147828164191063,3.265709711068075,-1.9513657421892363,0.11147828164191063,2.7621750462896415,0.5211267605633803,0.4788732394366197,0.5211267605633803,0.3517211702854052,0.40685796250044975,0.6332266962989344,UNVERIFIED_PYTHON_APPROXIMATION,usable
XAGUSD,london_or_newyork,336,71,0.5633802816901409,0.43661971830985913,0.0,1.121917320942105,0.9720368278741913,5.600821939562114,-1.9023789814472352,0.9720368278741913,4.806264443535632,0.5633802816901409,0.43661971830985913,0.5633802816901409,1.6878671526054692,0.44771335602917073,0.6725406203689822,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,all_sessions,24,147,0.5850340136054422,0.41496598639455784,0.0,0.13418828998283566,0.11639197800623138,0.9572527175125539,-0.3038973601750674,0.11639197800623138,0.6851645635750464,0.5850340136054422,0.41496598639455784,0.5850340136054422,1.6995998260992806,0.504207838271765,0.661528934607865,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,all_sessions,168,146,0.589041095890411,0.410958904109589,0.0,0.39008964424439624,0.39393663172075355,1.9810695916447232,-0.8607017108551794,0.39393663172075355,1.5224360120512932,0.589041095890411,0.410958904109589,0.589041095890411,2.379255693544301,0.5079459611651762,0.6655706056627275,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,all_sessions,336,146,0.589041095890411,0.410958904109589,0.0,0.7689940844072898,0.42621157832175705,2.747448880926975,-1.120316952823942,0.42621157832175705,2.4641248200760426,0.589041095890411,0.410958904109589,0.589041095890411,3.3819704307584955,0.5079459611651762,0.6655706056627275,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,london_only,24,29,0.4482758620689655,0.5517241379310345,0.0,-0.22538509196884585,-0.15104650735568534,0.9091581530211071,-1.0506890571315302,-0.15104650735568534,0.24047769017868703,0.4482758620689655,0.5517241379310345,0.4482758620689655,-1.3350107033525376,0.2841291114874579,0.6245233293193238,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
XAUUSD,london_only,168,29,0.5172413793103449,0.4827586206896552,0.0,-0.06567929158261053,0.17411376609842272,1.7218555774920161,-1.3122531580462,0.17411376609842272,0.9261853026758496,0.5172413793103449,0.4827586206896552,0.5172413793103449,-0.20541432987276173,0.3443073797056916,0.6861418066920478,UNVERIFIED_PYTHON_APPROXIMATION,borderline
XAUUSD,london_only,336,29,0.5517241379310345,0.4482758620689655,0.0,0.6322495515914748,0.2737117437954146,2.7212845456534427,-1.6275974288184174,0.2737117437954146,2.7187918204120787,0.5517241379310345,0.4482758620689655,0.5517241379310345,1.2511620807883648,0.37547667068067625,0.715870888512542,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,london_or_newyork,24,51,0.5686274509803921,0.43137254901960786,0.0,0.04111699795182705,0.0601624385841857,1.0034645693122202,-0.5732138158807191,0.0601624385841857,0.8330518816634118,0.5686274509803921,0.43137254901960786,0.5686274509803921,0.2926202947761018,0.43265061235058067,0.694989719076657,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,london_or_newyork,168,51,0.5294117647058824,0.47058823529411764,0.0,0.10897681598325142,0.24646774482013356,1.932302835717363,-1.3339886372758225,0.24646774482013356,1.304239293388099,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.40275784795707287,0.3952307134472659,0.6594722857358359,UNVERIFIED_PYTHON_APPROXIMATION,usable
XAUUSD,london_or_newyork,336,51,0.5490196078431373,0.45098039215686275,0.0,0.6231755528798387,0.2737117437954146,2.8991269418382757,-1.6324917977035067,0.2737117437954146,2.394488048013705,0.5490196078431373,0.45098039215686275,0.5490196078431373,1.5350702810160861,0.41384471541649237,0.6773269498886776,UNVERIFIED_PYTHON_APPROXIMATION,usable
